x1,x2,y
1.96954349807,-0.261472427812,4.42781332112
3.83073233726,0.558426510229,13.0089407232
3.40844167677,-0.0490723565796,11.1895556532
0.868619011769,0.818240375043,3.52153249321
2.9887389455,-0.637818020665,10.1648329028
3.59773496721,2.17709854316,13.4203643058
0.439101143358,-0.190831824839,2.15353603206
0.563152297598,3.48446813009,3.16483532952
3.8567801672,0.0529233390229,12.9646525468
0.123339406348,3.4457051017,1.63088261267
2.66257993068,-0.507406452978,10.5812522608
2.85976719401,0.346036175879,10.8589100201
0.440221445182,1.42376641621,2.8186514516
2.66352680886,2.21713214795,8.88726349726
0.965644863156,1.18342985431,3.8723701293
1.23178481948,1.75489450286,3.19755215381
2.83823062688,0.298665943239,9.74236099291
2.01513329243,1.01548444776,7.98167286171
1.98044695574,0.838365146686,4.46854473742
2.5625194731,-0.49868054141,10.2873991211
1.45379120061,2.31593978846,5.11451173656
2.84865489011,-0.680245706356,10.1313903854
3.59142743548,1.34938286976,11.9218017417
3.66007070105,1.71427920748,13.045324004
3.70963611886,3.94410525756,12.8938478785
1.31761612171,-0.363796213843,3.38377261869
2.47049624427,0.441193088129,9.55198658366
0.528698048539,1.59829814791,2.09422426223
1.37278750482,3.70072444115,4.24689066353
2.62831202312,3.09378225553,9.67129826072
1.41294791482,2.24028079996,4.89989494219
1.73516422634,2.89604986292,4.40379611746
0.389352826877,2.85154343167,1.88136113445
0.0310278534455,2.72970896631,2.88807026061
3.87582903938,2.74138955803,12.2935083142
3.02735705124,2.87576562771,9.99641442708
0.456282916585,2.98458998663,2.91979039495
0.77301707432,-0.416347346775,2.23562238811
3.87424935746,2.82605071187,13.5641698219
0.691652168106,2.03230280406,2.79721928699
3.82928204688,-0.859055006838,12.3156648764
1.13094582482,2.00217180195,2.99480040357
0.203452253302,2.82604964571,2.23372095205
0.720397946531,1.93887890631,3.13680664638
0.983534880853,0.147455526538,2.814736103
1.54561238228,3.05041939608,4.92153326218
0.316187056313,3.18938826434,3.0151728094
1.92838069368,-0.384360012899,5.0019998148
3.64844413198,2.09415604456,12.4441959589
0.812807728362,1.09729116336,3.79274464789
3.8681957564,2.6087348033,12.5469365929
1.70007842238,-0.578897867579,4.85797329169
3.71123609544,0.591454242621,13.0391711106
2.44967727307,3.44511602651,9.10617810336
0.592537789306,2.72122086246,2.18882766714
1.68863285095,-0.726210840919,3.70832771549
2.59287792207,-0.334413838888,10.2092750393
1.73092843293,2.97067633345,5.17988135849
2.80065638773,3.86078341691,9.88434094843
0.00241881112038,0.547230802354,2.9340504716
2.26328829589,3.6159939439,8.70070586405
0.309769563686,1.9943270115,1.8363574408
0.366899782972,-0.166627317758,1.58325813855
2.60636030054,-0.597134073411,8.74657635418
1.65692425053,3.50667352103,3.54205033617
2.62882101953,0.174478548297,9.4595348293
1.91542425827,-0.171876127098,5.12847648152
2.41555387221,0.0576107493221,9.30706307281
1.72574798943,2.75707534164,5.20086770419
0.141556563853,2.68337816706,2.49838183071
3.7734814011,0.458142846655,12.8634990841
1.88704506335,-0.259263919743,4.03178315224
1.81655984017,0.169519684027,3.78896438093
2.32049752828,1.44585430348,8.39943737075
1.23115505058,-0.0247924597055,3.30562286812
0.840163241738,0.886581230999,3.00854338206
0.0445094901193,1.2565838473,1.61721373195
3.28013205374,-0.0376322402915,11.4750619835
2.10822854315,2.77656656328,8.76059951405
2.15822387749,1.54222885926,8.53094179624
2.61782394818,-0.872351856588,9.06556849591
3.58279289716,0.698293306023,12.1163309561
1.60611069032,-0.98701964051,3.73459831173
1.05378593344,-0.755063230069,3.74119654132
0.616967505973,3.17689840922,2.96504741622
1.42250918807,0.76059385928,4.3998482289
1.14569915494,3.71656791604,2.89258644182
1.12766189277,2.33238470903,3.57758112711
3.74813445203,0.604655388753,13.4722674135
3.25352012377,2.68621790782,11.5461772274
3.51313672622,-0.904871060595,12.2139870335
3.15135673623,0.981854486475,11.8728781734
1.64555521229,3.40620416084,4.52840524181
1.68629151286,2.09106518485,4.04571821291
3.86356110974,0.146452748046,12.2359805918
3.4195081105,0.375748780251,12.2823397178
2.21142334288,0.700635297955,8.77143532297
1.8946872801,3.49536434663,5.50263771213
1.79450505277,2.13698502959,3.71127811379
2.68444995922,0.0932781463118,10.5427249609
3.06197375523,1.48972515586,10.572389671
1.55526792365,3.46220725529,4.0579177561
3.13539023816,-0.0110258019032,10.6694603265
1.3357465718,2.11138209575,3.85227656461
2.67085963983,1.98696508312,10.0230415555
0.91112733466,2.6944317435,3.23494455812
1.1247506752,2.68752684455,4.29877001709
3.96247290811,-0.430546799242,13.2769162812
2.02284103551,-0.7653427217,7.79952393673
0.0570519900139,-0.184270413568,2.97497912411
0.896626601352,3.26650249192,3.92935404185
0.805478011774,2.91982506662,4.0182775804
2.30892230537,0.656574072774,7.87061472073
3.26401976678,0.874358769477,11.6126860081
1.91467835931,0.0148764103197,5.72237141145
1.73312197665,3.12078440553,5.58926883703
2.16707819479,1.28750959273,7.71107344151
3.93987777062,3.79880248094,12.8546551869
0.679017864433,2.17468128603,3.18159256608
0.00337909398326,3.31434118865,2.74847815001
2.0566756783,0.617536367639,7.83532320571
0.874524856893,3.73608105738,2.31520458179
0.333868399231,2.25827481007,2.27757013793
1.7041953994,0.910598190065,3.58242311063
2.62303639974,1.30439586797,8.90714080289
0.261637264633,0.887072005372,1.96640548902
3.84983207729,0.687686642544,13.5486859888
1.57775646831,1.60766407197,3.70179338549
2.34388050748,3.14522266968,8.06248844774
1.02985122868,2.54892612706,3.69669068284
0.254043633603,0.010150368722,3.14481902516
2.24838506865,3.78997747355,7.70628986997
2.00107130282,2.64433680894,7.52865990232
3.0687195046,0.684485264939,11.6686403834
2.31458066806,0.451545352539,9.3123379132
1.86356314946,3.57171793127,5.33633621276
3.92828872669,0.103490910367,12.530624304
3.17329734574,3.09415946374,11.3543035628
2.89198885762,2.07379762966,10.1530099901
0.0192661879279,-0.991453471248,2.97183567435
3.28367856395,1.27947077637,12.1485168586
3.87016786084,3.1647685304,14.048472819
3.04884123183,3.70977369816,11.7700100759
1.10617515154,0.124143244975,3.39626724228
1.84315550779,-0.176733504668,5.44144487348
1.88649136023,1.46589556628,4.91941105043
2.35511584573,2.84938627495,8.89365974997
3.13875300538,-0.0144470064968,10.834286542
0.611999189011,1.07084692756,2.18532957318
2.83181739222,3.13990169488,10.875560691
1.14523654151,1.7639628137,4.47375933377
